tarih,sicaklik_max,sicaklik_min,sicaklik_ort,yagis,ruzgar_max,yil,ay,gun,hafta_gunu,mevsim
2022-07-16,34.1,22.3,27.7,0.0,20.3,2022,7,16,Saturday,Yaz
2022-07-17,33.0,19.8,26.4,0.0,15.1,2022,7,17,Sunday,Yaz
2022-07-18,33.6,20.8,27.0,0.0,14.8,2022,7,18,Monday,Yaz
2022-07-19,33.9,21.5,27.5,0.0,12.5,2022,7,19,Tuesday,Yaz
2022-07-20,35.3,22.1,28.0,0.0,17.0,2022,7,20,Wednesday,Yaz
2022-07-21,32.5,19.8,25.2,0.0,23.1,2022,7,21,Thursday,Yaz
2022-07-22,30.6,17.8,24.2,0.0,19.6,2022,7,22,Friday,Yaz
2022-07-23,31.7,19.1,24.8,0.0,21.6,2022,7,23,Saturday,Yaz
2022-07-24,30.0,17.2,23.3,0.0,19.9,2022,7,24,Sunday,Yaz
2022-07-25,30.3,16.9,23.6,0.0,11.4,2022,7,25,Monday,Yaz
2022-07-26,32.7,18.6,25.5,0.0,14.6,2022,7,26,Tuesday,Yaz
2022-07-27,32.8,19.7,26.2,0.0,10.2,2022,7,27,Wednesday,Yaz
2022-07-28,35.3,20.5,28.0,0.0,11.0,2022,7,28,Thursday,Yaz
2022-07-29,36.9,24.4,30.6,0.0,10.8,2022,7,29,Friday,Yaz
2022-07-30,38.2,26.8,31.6,0.0,18.5,2022,7,30,Saturday,Yaz
2022-07-31,36.2,22.2,29.6,0.0,18.9,2022,7,31,Sunday,Yaz
2022-08-01,36.5,24.3,30.6,0.0,14.6,2022,8,1,Monday,Yaz
2022-08-02,36.6,23.2,30.1,0.0,16.6,2022,8,2,Tuesday,Yaz
2022-08-03,36.7,24.4,30.9,0.0,14.7,2022,8,3,Wednesday,Yaz
2022-08-04,37.5,24.4,31.1,0.0,18.7,2022,8,4,Thursday,Yaz
2022-08-05,39.0,26.2,32.5,0.0,17.7,2022,8,5,Friday,Yaz
2022-08-06,37.2,24.9,30.7,0.0,14.3,2022,8,6,Saturday,Yaz
2022-08-07,36.1,23.4,30.1,0.0,14.4,2022,8,7,Sunday,Yaz
2022-08-08,35.6,23.9,29.9,0.0,13.2,2022,8,8,Monday,Yaz
2022-08-09,36.8,24.8,30.5,0.0,14.6,2022,8,9,Tuesday,Yaz
2022-08-10,35.6,24.7,30.3,0.0,11.5,2022,8,10,Wednesday,Yaz
2022-08-11,35.6,24.5,29.9,0.0,15.5,2022,8,11,Thursday,Yaz
2022-08-12,35.3,24.2,29.7,0.0,12.3,2022,8,12,Friday,Yaz
2022-08-13,35.5,23.9,29.7,0.0,12.9,2022,8,13,Saturday,Yaz
2022-08-14,36.0,24.9,30.5,0.0,18.1,2022,8,14,Sunday,Yaz
2022-08-15,36.2,24.9,30.4,0.0,14.4,2022,8,15,Monday,Yaz
2022-08-16,35.0,24.7,29.7,0.0,11.7,2022,8,16,Tuesday,Yaz
2022-08-17,35.9,24.4,30.1,0.0,12.2,2022,8,17,Wednesday,Yaz
2022-08-18,35.5,24.0,29.9,0.0,13.0,2022,8,18,Thursday,Yaz
2022-08-19,35.5,23.3,29.1,0.0,13.4,2022,8,19,Friday,Yaz
2022-08-20,33.6,22.7,27.6,1.6,27.4,2022,8,20,Saturday,Yaz
2022-08-21,35.5,22.6,28.8,0.0,15.5,2022,8,21,Sunday,Yaz
2022-08-22,35.9,24.0,29.7,0.0,12.6,2022,8,22,Monday,Yaz
2022-08-23,36.2,24.8,30.2,0.0,15.5,2022,8,23,Tuesday,Yaz
2022-08-24,36.5,24.8,30.3,0.0,14.8,2022,8,24,Wednesday,Yaz
2022-08-25,35.0,23.3,28.9,0.0,13.7,2022,8,25,Thursday,Yaz
2022-08-26,34.4,21.8,27.9,0.0,9.4,2022,8,26,Friday,Yaz
2022-08-27,34.3,22.5,27.9,0.0,14.9,2022,8,27,Saturday,Yaz
2022-08-28,35.0,22.6,28.5,0.0,14.2,2022,8,28,Sunday,Yaz
2022-08-29,35.4,21.0,28.9,0.0,12.9,2022,8,29,Monday,Yaz
2022-08-30,36.8,24.9,30.3,0.0,16.6,2022,8,30,Tuesday,Yaz
2022-08-31,37.7,24.3,31.0,0.0,13.8,2022,8,31,Wednesday,Yaz
2022-09-01,37.4,26.0,31.5,0.0,12.1,2022,9,1,Thursday,Sonbahar
2022-09-02,37.8,26.6,31.7,0.0,13.8,2022,9,2,Friday,Sonbahar
2022-09-03,38.1,26.9,31.9,0.0,15.5,2022,9,3,Saturday,Sonbahar
2022-09-04,37.0,25.0,30.6,0.0,18.4,2022,9,4,Sunday,Sonbahar
2022-09-05,32.2,21.4,26.3,0.0,18.8,2022,9,5,Monday,Sonbahar
2022-09-06,28.0,18.3,22.7,0.0,21.4,2022,9,6,Tuesday,Sonbahar
2022-09-07,25.2,14.4,19.7,0.0,13.6,2022,9,7,Wednesday,Sonbahar
2022-09-08,26.6,13.4,20.2,0.0,9.8,2022,9,8,Thursday,Sonbahar
2022-09-09,28.7,18.1,23.3,0.0,10.8,2022,9,9,Friday,Sonbahar
2022-09-10,30.4,20.8,25.2,0.0,10.9,2022,9,10,Saturday,Sonbahar
2022-09-11,31.7,19.8,25.8,0.0,11.5,2022,9,11,Sunday,Sonbahar
2022-09-12,33.5,22.6,27.6,0.0,11.5,2022,9,12,Monday,Sonbahar
2022-09-13,29.8,19.0,24.5,0.0,14.0,2022,9,13,Tuesday,Sonbahar
2022-09-14,26.4,16.9,21.4,0.0,12.0,2022,9,14,Wednesday,Sonbahar
2022-09-15,27.0,14.9,21.1,0.0,9.3,2022,9,15,Thursday,Sonbahar
2022-09-16,30.2,17.0,24.2,0.0,9.3,2022,9,16,Friday,Sonbahar
2022-09-17,32.6,21.4,26.7,0.0,12.6,2022,9,17,Saturday,Sonbahar
2022-09-18,34.1,23.5,28.3,0.0,13.0,2022,9,18,Sunday,Sonbahar
2022-09-19,33.1,22.2,27.3,0.0,14.2,2022,9,19,Monday,Sonbahar
2022-09-20,31.3,21.6,25.7,0.0,12.8,2022,9,20,Tuesday,Sonbahar
2022-09-21,30.0,18.8,23.8,0.3,24.1,2022,9,21,Wednesday,Sonbahar
2022-09-22,25.7,15.0,20.5,0.1,11.5,2022,9,22,Thursday,Sonbahar
2022-09-23,23.7,15.1,19.5,0.1,12.2,2022,9,23,Friday,Sonbahar
2022-09-24,23.1,12.9,17.6,0.5,15.6,2022,9,24,Saturday,Sonbahar
2022-09-25,21.9,9.7,16.1,0.0,9.2,2022,9,25,Sunday,Sonbahar
2022-09-26,25.4,13.8,19.5,0.0,8.7,2022,9,26,Monday,Sonbahar
2022-09-27,27.2,15.3,21.5,0.0,10.2,2022,9,27,Tuesday,Sonbahar
2022-09-28,27.6,19.3,23.2,0.0,10.5,2022,9,28,Wednesday,Sonbahar
2022-09-29,28.4,17.0,22.8,0.0,13.3,2022,9,29,Thursday,Sonbahar
2022-09-30,29.1,16.2,22.3,0.0,18.9,2022,9,30,Friday,Sonbahar
2022-10-01,28.4,16.9,22.2,0.0,13.4,2022,10,1,Saturday,Sonbahar
2022-10-02,27.8,15.1,21.7,0.0,9.4,2022,10,2,Sunday,Sonbahar
2022-10-03,30.0,18.4,23.6,0.1,14.9,2022,10,3,Monday,Sonbahar
2022-10-04,29.7,17.4,23.2,0.0,15.5,2022,10,4,Tuesday,Sonbahar
2022-10-05,28.5,17.3,22.6,0.0,10.8,2022,10,5,Wednesday,Sonbahar
2022-10-06,25.8,16.2,20.7,0.0,12.0,2022,10,6,Thursday,Sonbahar
2022-10-07,28.8,18.3,22.8,0.0,10.5,2022,10,7,Friday,Sonbahar
2022-10-08,24.5,14.8,20.8,0.0,15.8,2022,10,8,Saturday,Sonbahar
2022-10-09,20.9,13.1,15.6,1.5,15.1,2022,10,9,Sunday,Sonbahar
2022-10-10,20.2,11.1,15.7,0.0,9.2,2022,10,10,Monday,Sonbahar
2022-10-11,20.7,10.4,15.5,0.0,8.4,2022,10,11,Tuesday,Sonbahar
2022-10-12,21.8,13.7,17.4,0.0,8.7,2022,10,12,Wednesday,Sonbahar
2022-10-13,23.6,14.3,18.5,0.0,13.8,2022,10,13,Thursday,Sonbahar
2022-10-14,21.7,12.7,17.1,0.4,8.9,2022,10,14,Friday,Sonbahar
2022-10-15,18.4,13.0,15.4,3.8,8.2,2022,10,15,Saturday,Sonbahar
2022-10-16,20.1,11.9,15.2,0.0,10.9,2022,10,16,Sunday,Sonbahar
2022-10-17,22.7,12.2,17.4,1.1,13.7,2022,10,17,Monday,Sonbahar
2022-10-18,22.6,12.9,17.3,0.0,9.0,2022,10,18,Tuesday,Sonbahar
2022-10-19,24.1,14.1,18.7,0.0,10.5,2022,10,19,Wednesday,Sonbahar
2022-10-20,22.0,12.6,17.0,1.1,10.8,2022,10,20,Thursday,Sonbahar
2022-10-21,16.6,8.9,13.0,0.0,10.2,2022,10,21,Friday,Sonbahar
2022-10-22,15.2,6.1,10.5,0.0,8.8,2022,10,22,Saturday,Sonbahar
2022-10-23,16.8,8.5,12.4,0.0,9.1,2022,10,23,Sunday,Sonbahar
2022-10-24,19.3,9.6,14.2,0.0,9.8,2022,10,24,Monday,Sonbahar
2022-10-25,17.1,7.9,13.0,0.0,8.5,2022,10,25,Tuesday,Sonbahar
2022-10-26,17.6,10.6,13.2,2.1,8.0,2022,10,26,Wednesday,Sonbahar
2022-10-27,19.1,8.9,13.8,0.0,7.6,2022,10,27,Thursday,Sonbahar
2022-10-28,16.4,6.3,11.5,0.0,9.4,2022,10,28,Friday,Sonbahar
2022-10-29,15.8,6.7,11.0,0.0,9.7,2022,10,29,Saturday,Sonbahar
2022-10-30,16.8,8.1,12.9,0.0,8.7,2022,10,30,Sunday,Sonbahar
2022-10-31,18.8,10.9,14.1,0.0,11.8,2022,10,31,Monday,Sonbahar
2022-11-01,17.2,7.7,11.9,0.0,12.2,2022,11,1,Tuesday,Sonbahar
2022-11-02,14.8,4.9,9.9,0.0,10.8,2022,11,2,Wednesday,Sonbahar
2022-11-03,18.4,7.4,12.4,0.0,9.9,2022,11,3,Thursday,Sonbahar
2022-11-04,17.8,8.2,12.5,0.0,9.7,2022,11,4,Friday,Sonbahar
2022-11-05,18.2,9.7,13.9,0.0,7.6,2022,11,5,Saturday,Sonbahar
2022-11-06,17.8,10.1,13.7,0.0,7.5,2022,11,6,Sunday,Sonbahar
2022-11-07,14.0,8.1,10.8,5.7,6.0,2022,11,7,Monday,Sonbahar
2022-11-08,9.9,7.8,8.6,9.1,6.3,2022,11,8,Tuesday,Sonbahar
2022-11-09,10.4,6.7,8.6,9.2,5.6,2022,11,9,Wednesday,Sonbahar
2022-11-10,13.2,6.9,9.3,0.0,6.5,2022,11,10,Thursday,Sonbahar
2022-11-11,12.9,5.9,9.3,0.0,7.8,2022,11,11,Friday,Sonbahar
2022-11-12,13.4,5.2,9.3,0.0,6.6,2022,11,12,Saturday,Sonbahar
2022-11-13,13.5,5.8,9.4,0.0,6.1,2022,11,13,Sunday,Sonbahar
2022-11-14,13.0,6.5,9.5,0.0,6.9,2022,11,14,Monday,Sonbahar
2022-11-15,12.9,7.1,9.8,0.0,7.3,2022,11,15,Tuesday,Sonbahar
2022-11-16,9.2,5.8,6.7,20.3,5.9,2022,11,16,Wednesday,Sonbahar
2022-11-17,11.1,6.2,8.0,0.1,9.9,2022,11,17,Thursday,Sonbahar
2022-11-18,12.3,5.8,8.8,0.1,7.6,2022,11,18,Friday,Sonbahar
2022-11-19,14.0,7.0,10.0,0.0,7.9,2022,11,19,Saturday,Sonbahar
2022-11-20,13.9,7.3,10.1,0.0,6.6,2022,11,20,Sunday,Sonbahar
2022-11-21,10.7,5.2,8.5,0.0,7.0,2022,11,21,Monday,Sonbahar
2022-11-22,13.9,5.9,9.3,0.0,5.7,2022,11,22,Tuesday,Sonbahar
2022-11-23,12.9,4.4,8.8,0.0,8.6,2022,11,23,Wednesday,Sonbahar
2022-11-24,11.8,6.9,9.1,6.8,5.4,2022,11,24,Thursday,Sonbahar
2022-11-25,11.2,7.3,8.7,7.3,5.9,2022,11,25,Friday,Sonbahar
2022-11-26,7.6,4.9,6.3,17.4,8.2,2022,11,26,Saturday,Sonbahar
2022-11-27,9.5,3.5,6.5,0.0,8.7,2022,11,27,Sunday,Sonbahar
2022-11-28,9.4,3.4,6.6,0.0,8.6,2022,11,28,Monday,Sonbahar
2022-11-29,9.6,5.9,7.8,1.7,6.2,2022,11,29,Tuesday,Sonbahar
2022-11-30,8.8,6.1,7.6,11.1,5.3,2022,11,30,Wednesday,Sonbahar
2022-12-01,11.0,6.4,8.0,0.0,6.8,2022,12,1,Thursday,Kış
2022-12-02,11.2,6.4,8.3,0.2,5.4,2022,12,2,Friday,Kış
2022-12-03,11.8,4.2,7.9,0.0,7.6,2022,12,3,Saturday,Kış
2022-12-04,9.8,4.0,6.5,0.0,5.5,2022,12,4,Sunday,Kış
2022-12-05,8.5,3.5,6.3,0.0,6.8,2022,12,5,Monday,Kış
2022-12-06,8.5,3.2,6.0,0.2,6.2,2022,12,6,Tuesday,Kış
2022-12-07,7.8,2.3,5.2,0.0,7.4,2022,12,7,Wednesday,Kış
2022-12-08,8.0,4.0,5.8,0.0,5.8,2022,12,8,Thursday,Kış
2022-12-09,8.9,3.0,5.6,0.0,8.7,2022,12,9,Friday,Kış
2022-12-10,9.6,4.1,6.4,0.0,4.9,2022,12,10,Saturday,Kış
2022-12-11,7.2,4.3,5.6,0.0,6.2,2022,12,11,Sunday,Kış
2022-12-12,9.7,3.6,5.6,1.4,6.3,2022,12,12,Monday,Kış
2022-12-13,7.0,4.0,5.3,2.8,5.9,2022,12,13,Tuesday,Kış
2022-12-14,8.7,4.3,6.4,1.5,6.1,2022,12,14,Wednesday,Kış
2022-12-15,8.4,5.6,6.9,3.6,5.5,2022,12,15,Thursday,Kış
2022-12-16,12.4,4.2,7.8,0.0,6.3,2022,12,16,Friday,Kış
2022-12-17,10.0,3.9,6.6,0.0,6.5,2022,12,17,Saturday,Kış
2022-12-18,7.9,2.1,4.9,0.0,5.5,2022,12,18,Sunday,Kış
2022-12-19,7.9,2.9,4.7,0.0,5.2,2022,12,19,Monday,Kış
2022-12-20,5.5,1.7,3.6,0.0,7.1,2022,12,20,Tuesday,Kış
2022-12-21,7.2,2.1,4.1,0.0,7.9,2022,12,21,Wednesday,Kış
2022-12-22,7.1,1.8,4.2,0.0,6.7,2022,12,22,Thursday,Kış
2022-12-23,5.4,-0.3,2.3,0.0,7.1,2022,12,23,Friday,Kış
2022-12-24,6.3,-1.4,2.0,0.0,8.0,2022,12,24,Saturday,Kış
2022-12-25,4.0,-1.1,1.3,0.0,6.8,2022,12,25,Sunday,Kış
2022-12-26,2.4,-0.8,1.2,3.2,5.2,2022,12,26,Monday,Kış
2022-12-27,6.6,-1.2,2.3,0.0,7.7,2022,12,27,Tuesday,Kış
2022-12-28,8.4,-1.0,3.5,0.0,9.0,2022,12,28,Wednesday,Kış
2022-12-29,7.5,0.4,3.5,0.0,7.4,2022,12,29,Thursday,Kış
2022-12-30,5.6,-0.6,2.7,0.0,6.2,2022,12,30,Friday,Kış
2022-12-31,4.4,0.8,2.4,0.0,5.1,2022,12,31,Saturday,Kış
2023-01-01,4.5,0.2,1.9,0.0,5.1,2023,1,1,Sunday,Kış
2023-01-02,5.5,0.1,2.2,0.0,4.3,2023,1,2,Monday,Kış
2023-01-03,5.2,-0.2,2.1,0.0,6.6,2023,1,3,Tuesday,Kış
2023-01-04,5.6,-0.5,2.0,0.0,7.2,2023,1,4,Wednesday,Kış
2023-01-05,7.4,-2.0,2.7,0.0,11.0,2023,1,5,Thursday,Kış
2023-01-06,6.2,0.4,2.6,0.3,5.4,2023,1,6,Friday,Kış
2023-01-07,6.1,-1.4,1.9,0.2,10.2,2023,1,7,Saturday,Kış
2023-01-08,5.1,-2.4,0.4,0.0,11.4,2023,1,8,Sunday,Kış
2023-01-09,3.3,-3.1,-0.6,0.0,10.4,2023,1,9,Monday,Kış
2023-01-10,3.4,-2.5,0.5,0.0,5.2,2023,1,10,Tuesday,Kış
2023-01-11,3.4,-1.6,0.6,0.0,7.9,2023,1,11,Wednesday,Kış
2023-01-12,4.2,-1.6,1.0,0.0,7.1,2023,1,12,Thursday,Kış
2023-01-13,4.5,-2.1,1.5,0.0,6.6,2023,1,13,Friday,Kış
2023-01-14,2.5,-0.1,1.3,3.7,6.2,2023,1,14,Saturday,Kış
2023-01-15,4.9,0.6,2.4,0.1,5.4,2023,1,15,Sunday,Kış
2023-01-16,2.4,-0.1,1.3,1.7,5.1,2023,1,16,Monday,Kış
2023-01-17,5.7,-0.0,2.1,0.7,4.7,2023,1,17,Tuesday,Kış
2023-01-18,6.1,-1.7,2.0,0.0,6.0,2023,1,18,Wednesday,Kış
2023-01-19,6.9,-0.1,3.6,0.0,5.4,2023,1,19,Thursday,Kış
2023-01-20,6.2,0.5,2.8,0.0,6.6,2023,1,20,Friday,Kış
2023-01-21,5.8,-1.0,2.4,0.0,5.8,2023,1,21,Saturday,Kış
2023-01-22,5.0,-0.4,1.9,0.0,5.9,2023,1,22,Sunday,Kış
2023-01-23,4.4,-1.1,1.2,0.0,6.2,2023,1,23,Monday,Kış
2023-01-24,4.8,-1.4,1.0,0.0,5.4,2023,1,24,Tuesday,Kış
2023-01-25,4.8,-2.3,0.6,0.0,5.8,2023,1,25,Wednesday,Kış
2023-01-26,5.0,-2.5,1.0,0.0,5.6,2023,1,26,Thursday,Kış
2023-01-27,6.2,-1.9,1.6,0.0,6.7,2023,1,27,Friday,Kış
2023-01-28,3.0,0.3,1.2,3.6,7.6,2023,1,28,Saturday,Kış
2023-01-29,5.5,-1.0,1.6,0.1,5.1,2023,1,29,Sunday,Kış
2023-01-30,3.0,-1.1,0.9,0.7,5.8,2023,1,30,Monday,Kış
2023-01-31,3.2,-0.4,1.1,2.6,6.2,2023,1,31,Tuesday,Kış
2023-02-01,5.4,-1.1,1.7,11.8,6.8,2023,2,1,Wednesday,Kış
2023-02-02,1.2,-6.5,-1.5,26.1,15.5,2023,2,2,Thursday,Kış
2023-02-03,-0.2,-10.5,-5.4,0.0,14.6,2023,2,3,Friday,Kış
2023-02-04,-2.9,-5.9,-4.1,6.6,4.9,2023,2,4,Saturday,Kış
2023-02-05,-2.1,-4.5,-3.0,6.0,4.1,2023,2,5,Sunday,Kış
2023-02-06,1.3,-2.9,-0.3,34.4,8.2,2023,2,6,Monday,Kış
2023-02-07,0.7,-4.5,-1.7,8.8,15.5,2023,2,7,Tuesday,Kış
2023-02-08,-2.9,-9.1,-6.0,0.3,15.1,2023,2,8,Wednesday,Kış
2023-02-09,-2.7,-10.7,-6.5,0.0,14.0,2023,2,9,Thursday,Kış
2023-02-10,-4.4,-8.5,-6.3,0.0,8.4,2023,2,10,Friday,Kış
2023-02-11,-4.1,-8.9,-6.0,0.0,9.0,2023,2,11,Saturday,Kış
2023-02-12,-3.4,-7.0,-5.2,0.0,7.6,2023,2,12,Sunday,Kış
2023-02-13,-1.6,-10.8,-6.0,0.0,12.1,2023,2,13,Monday,Kış
2023-02-14,-4.3,-11.0,-6.9,0.0,8.4,2023,2,14,Tuesday,Kış
2023-02-15,-0.5,-8.3,-4.7,0.0,14.3,2023,2,15,Wednesday,Kış
2023-02-16,-0.1,-10.9,-5.9,0.0,15.9,2023,2,16,Thursday,Kış
2023-02-17,-0.1,-10.8,-5.0,0.0,13.0,2023,2,17,Friday,Kış
2023-02-18,2.7,-3.7,-0.1,0.0,7.7,2023,2,18,Saturday,Kış
2023-02-19,4.2,0.1,2.0,0.0,4.3,2023,2,19,Sunday,Kış
2023-02-20,5.0,-0.6,1.8,0.1,4.9,2023,2,20,Monday,Kış
2023-02-21,7.7,-2.0,3.1,0.0,11.0,2023,2,21,Tuesday,Kış
2023-02-22,7.4,1.7,4.0,0.0,4.0,2023,2,22,Wednesday,Kış
2023-02-23,9.0,2.1,4.7,0.0,9.1,2023,2,23,Thursday,Kış
2023-02-24,6.7,0.1,3.1,0.0,8.2,2023,2,24,Friday,Kış
2023-02-25,7.8,-0.7,3.7,0.0,7.7,2023,2,25,Saturday,Kış
2023-02-26,10.3,1.4,5.7,0.0,6.5,2023,2,26,Sunday,Kış
2023-02-27,12.1,4.7,7.8,0.0,5.7,2023,2,27,Monday,Kış
2023-02-28,14.8,3.6,9.2,0.0,7.5,2023,2,28,Tuesday,Kış
2023-03-01,15.1,4.9,10.6,0.0,7.2,2023,3,1,Wednesday,İlkbahar
2023-03-02,15.9,6.1,11.2,0.0,9.0,2023,3,2,Thursday,İlkbahar
2023-03-03,14.7,6.3,10.3,0.7,7.3,2023,3,3,Friday,İlkbahar
2023-03-04,15.3,6.5,10.4,0.0,11.2,2023,3,4,Saturday,İlkbahar
2023-03-05,14.8,6.5,10.3,0.3,8.7,2023,3,5,Sunday,İlkbahar
2023-03-06,14.0,5.7,10.4,1.1,16.4,2023,3,6,Monday,İlkbahar
2023-03-07,12.9,2.2,7.6,0.0,10.1,2023,3,7,Tuesday,İlkbahar
2023-03-08,13.2,6.3,9.2,0.5,5.8,2023,3,8,Wednesday,İlkbahar
2023-03-09,14.8,4.0,9.1,0.0,10.1,2023,3,9,Thursday,İlkbahar
2023-03-10,15.2,8.3,11.4,0.0,12.8,2023,3,10,Friday,İlkbahar
2023-03-11,14.5,6.6,10.3,0.0,15.5,2023,3,11,Saturday,İlkbahar
2023-03-12,16.0,6.4,11.5,0.0,18.8,2023,3,12,Sunday,İlkbahar
2023-03-13,13.1,9.0,10.6,5.2,9.0,2023,3,13,Monday,İlkbahar
2023-03-14,9.5,7.4,8.5,37.2,8.6,2023,3,14,Tuesday,İlkbahar
2023-03-15,13.2,7.1,9.7,30.5,9.8,2023,3,15,Wednesday,İlkbahar
2023-03-16,12.1,6.9,9.2,7.4,6.9,2023,3,16,Thursday,İlkbahar
2023-03-17,13.7,6.3,9.4,0.6,6.6,2023,3,17,Friday,İlkbahar
2023-03-18,10.2,6.1,7.9,14.4,8.7,2023,3,18,Saturday,İlkbahar
2023-03-19,8.2,4.0,6.5,19.6,6.5,2023,3,19,Sunday,İlkbahar
2023-03-20,10.3,3.0,6.8,2.2,12.1,2023,3,20,Monday,İlkbahar
2023-03-21,12.3,3.7,7.6,0.0,12.1,2023,3,21,Tuesday,İlkbahar
2023-03-22,13.7,2.4,8.1,0.0,9.5,2023,3,22,Wednesday,İlkbahar
2023-03-23,16.2,7.4,11.4,0.5,11.5,2023,3,23,Thursday,İlkbahar
2023-03-24,14.7,6.9,10.4,5.9,6.2,2023,3,24,Friday,İlkbahar
2023-03-25,8.8,6.0,7.4,23.5,8.9,2023,3,25,Saturday,İlkbahar
2023-03-26,9.0,5.3,7.0,9.2,7.1,2023,3,26,Sunday,İlkbahar
2023-03-27,15.9,6.3,10.6,16.3,8.8,2023,3,27,Monday,İlkbahar
2023-03-28,16.7,7.9,12.0,0.0,16.4,2023,3,28,Tuesday,İlkbahar
2023-03-29,10.7,2.4,8.6,9.1,20.3,2023,3,29,Wednesday,İlkbahar
2023-03-30,6.7,-1.3,2.2,0.0,16.4,2023,3,30,Thursday,İlkbahar
2023-03-31,7.2,-1.8,1.7,0.4,26.3,2023,3,31,Friday,İlkbahar
2023-04-01,11.8,-1.0,5.2,0.0,11.0,2023,4,1,Saturday,İlkbahar
2023-04-02,15.8,3.5,9.5,0.0,10.7,2023,4,2,Sunday,İlkbahar
2023-04-03,17.3,7.3,12.0,3.5,7.6,2023,4,3,Monday,İlkbahar
2023-04-04,18.7,6.7,12.4,0.0,12.5,2023,4,4,Tuesday,İlkbahar
2023-04-05,17.2,8.5,13.0,1.9,14.3,2023,4,5,Wednesday,İlkbahar
2023-04-06,13.5,7.4,9.9,5.2,12.8,2023,4,6,Thursday,İlkbahar
2023-04-07,11.8,4.7,7.8,13.8,11.2,2023,4,7,Friday,İlkbahar
2023-04-08,12.8,3.8,8.6,0.5,12.4,2023,4,8,Saturday,İlkbahar
2023-04-09,15.3,7.8,10.9,1.0,9.0,2023,4,9,Sunday,İlkbahar
2023-04-10,16.8,8.1,11.7,5.1,7.7,2023,4,10,Monday,İlkbahar
2023-04-11,16.0,9.0,11.6,24.0,13.3,2023,4,11,Tuesday,İlkbahar
2023-04-12,14.0,6.7,9.7,11.2,10.7,2023,4,12,Wednesday,İlkbahar
2023-04-13,13.8,6.0,9.3,0.0,11.4,2023,4,13,Thursday,İlkbahar
2023-04-14,15.2,4.3,9.8,0.0,10.2,2023,4,14,Friday,İlkbahar
2023-04-15,16.2,5.6,11.2,0.0,11.6,2023,4,15,Saturday,İlkbahar
2023-04-16,18.9,9.8,14.2,0.0,8.8,2023,4,16,Sunday,İlkbahar
2023-04-17,21.5,10.6,16.0,0.3,8.7,2023,4,17,Monday,İlkbahar
2023-04-18,22.6,11.6,16.8,0.6,11.5,2023,4,18,Tuesday,İlkbahar
2023-04-19,21.7,9.9,15.1,2.5,8.2,2023,4,19,Wednesday,İlkbahar
2023-04-20,18.3,8.6,13.5,15.4,10.4,2023,4,20,Thursday,İlkbahar
2023-04-21,15.6,6.7,10.6,0.3,12.7,2023,4,21,Friday,İlkbahar
2023-04-22,16.9,6.0,11.6,2.0,8.6,2023,4,22,Saturday,İlkbahar
2023-04-23,14.6,8.9,11.2,1.0,11.3,2023,4,23,Sunday,İlkbahar
2023-04-24,16.5,8.4,11.8,2.1,17.6,2023,4,24,Monday,İlkbahar
2023-04-25,16.9,7.3,12.2,0.0,10.5,2023,4,25,Tuesday,İlkbahar
2023-04-26,19.3,9.8,14.3,0.0,13.1,2023,4,26,Wednesday,İlkbahar
2023-04-27,19.6,11.5,15.1,0.3,8.1,2023,4,27,Thursday,İlkbahar
2023-04-28,18.7,9.4,14.1,3.0,12.4,2023,4,28,Friday,İlkbahar
2023-04-29,15.2,7.7,11.0,7.8,13.0,2023,4,29,Saturday,İlkbahar
2023-04-30,13.2,6.6,9.4,1.0,12.8,2023,4,30,Sunday,İlkbahar
2023-05-01,15.5,5.2,10.2,0.4,12.9,2023,5,1,Monday,İlkbahar
2023-05-02,16.7,5.8,11.1,0.0,17.1,2023,5,2,Tuesday,İlkbahar
2023-05-03,17.2,5.5,11.6,0.0,12.0,2023,5,3,Wednesday,İlkbahar
2023-05-04,19.2,8.8,13.9,0.0,8.8,2023,5,4,Thursday,İlkbahar
2023-05-05,23.6,11.0,17.1,0.0,10.0,2023,5,5,Friday,İlkbahar
2023-05-06,21.6,12.9,16.6,3.0,10.1,2023,5,6,Saturday,İlkbahar
2023-05-07,20.6,10.5,14.8,5.1,10.5,2023,5,7,Sunday,İlkbahar
2023-05-08,19.5,9.9,14.0,1.3,9.9,2023,5,8,Monday,İlkbahar
2023-05-09,20.3,9.3,14.6,0.0,8.3,2023,5,9,Tuesday,İlkbahar
2023-05-10,23.4,13.3,18.2,0.0,13.2,2023,5,10,Wednesday,İlkbahar
2023-05-11,26.3,12.8,19.6,0.0,12.6,2023,5,11,Thursday,İlkbahar
2023-05-12,23.5,13.5,18.1,1.6,13.0,2023,5,12,Friday,İlkbahar
2023-05-13,21.7,11.7,15.7,7.7,23.0,2023,5,13,Saturday,İlkbahar
2023-05-14,20.5,9.5,14.9,0.0,24.6,2023,5,14,Sunday,İlkbahar
2023-05-15,20.1,8.2,14.4,0.0,13.0,2023,5,15,Monday,İlkbahar
2023-05-16,22.4,9.7,16.3,0.0,11.5,2023,5,16,Tuesday,İlkbahar
2023-05-17,27.3,15.9,21.1,0.0,11.2,2023,5,17,Wednesday,İlkbahar
2023-05-18,27.5,16.2,21.9,0.0,12.4,2023,5,18,Thursday,İlkbahar
2023-05-19,24.9,15.6,19.5,0.0,15.5,2023,5,19,Friday,İlkbahar
2023-05-20,22.4,14.7,18.6,0.2,14.4,2023,5,20,Saturday,İlkbahar
