yil,oy_veren_ulke,oy_alan_ulke,puan,tele_puan,juri_puan,uzaklik_km
2018,Danimarka,Ukrayna,0,0.0,0.0,1327.7437096101787
2018,Danimarka,Hollanda,5,5.0,0.0,621.0904596243221
2018,Danimarka,Sırbistan,0,0.0,0.0,1332.3221537868583
2018,Danimarka,Avustralya,12,2.0,10.0,16035.937279377798
2018,Danimarka,Macaristan,0,0.0,0.0,1012.4316643768863
2018,Danimarka,Slovenya,0,0.0,0.0,1078.2107187771142
2018,Danimarka,İspanya,6,0.0,6.0,2072.5578522192986
2018,Danimarka,Birleşik Krallık,3,3.0,0.0,955.7973969875035
2018,Danimarka,Finlandiya,0,0.0,0.0,882.5734406937115
2018,Danimarka,Portekiz,0,0.0,0.0,2477.5522521352623
2018,Estonya,İsrail,0,0.0,0.0,3172.9979958587587
2018,Estonya,Kıbrıs,12,4.0,8.0,2770.407908086719
2018,Estonya,Avusturya,18,6.0,12.0,1361.9979291534205
2018,Estonya,Almanya,6,0.0,6.0,1041.6074389257474
2018,Estonya,İtalya,7,7.0,0.0,2124.9665143136876
2018,Estonya,Çek Cumhuriyeti,5,5.0,0.0,1230.114182396609
2018,Estonya,İsveç,5,0.0,5.0,378.312737300521
2018,Estonya,Danimarka,8,8.0,0.0,836.4151854032597
2018,Estonya,Moldova,1,1.0,0.0,1408.2993508254074
2018,Estonya,Arnavutluk,0,0.0,0.0,2042.4919980407683
2018,Estonya,Litvanya,22,12.0,10.0,529.1423513167178
2018,Estonya,Fransa,0,0.0,0.0,1858.3429259391144
2018,Estonya,Bulgaristan,7,0.0,7.0,1863.9754274413972
2018,Estonya,Norveç,6,2.0,4.0,786.2581803315136
2018,Estonya,İrlanda,0,0.0,0.0,2003.0992635631399
2018,Estonya,Ukrayna,0,0.0,0.0,1064.4372963542278
2018,Estonya,Hollanda,1,0.0,1.0,1457.3253015323758
2018,Estonya,Sırbistan,0,0.0,0.0,1654.3982595727464
2018,Estonya,Avustralya,0,0.0,0.0,15237.144496357932
2018,Estonya,Macaristan,3,3.0,0.0,1379.168551234182
2018,Estonya,Slovenya,0,0.0,0.0,1635.3353855427997
2018,Estonya,İspanya,0,0.0,0.0,2893.0412267369197
2018,Estonya,Birleşik Krallık,0,0.0,0.0,1783.5751267437356
2018,Estonya,Finlandiya,12,10.0,2.0,81.8647216435604
2018,Estonya,Portekiz,3,0.0,3.0,3311.0479531208744
2018,Finlandiya,İsrail,19,7.0,12.0,3246.609574742888
2018,Finlandiya,Kıbrıs,7,1.0,6.0,2845.2273083962336
2018,Finlandiya,Avusturya,10,3.0,7.0,1439.2547692465528
2018,Finlandiya,Almanya,1,0.0,1.0,1105.567170582099
2018,Finlandiya,İtalya,10,6.0,4.0,2201.3492044088725
2018,Finlandiya,Çek Cumhuriyeti,5,5.0,0.0,1302.0550426342113
2018,Finlandiya,İsveç,8,0.0,8.0,395.8102514911714
2018,Finlandiya,Estonya,12,12.0,0.0,81.8647216435604
2018,Finlandiya,Danimarka,13,10.0,3.0,882.5734406937115
2018,Finlandiya,Moldova,0,0.0,0.0,1485.3676439579083
2018,Finlandiya,Arnavutluk,0,0.0,0.0,2124.120057622549
2018,Finlandiya,Litvanya,0,0.0,0.0,609.6858207748684
2018,Finlandiya,Fransa,9,4.0,5.0,1908.3705635592291
2018,Finlandiya,Bulgaristan,10,0.0,10.0,1945.673825083821
2018,Finlandiya,Norveç,0,0.0,0.0,786.9852566850991
2018,Finlandiya,İrlanda,2,0.0,2.0,2023.6305831358839
2018,Finlandiya,Ukrayna,0,0.0,0.0,1136.0542097995615
2018,Finlandiya,Hollanda,2,2.0,0.0,1501.4209658512439
2018,Finlandiya,Sırbistan,0,0.0,0.0,1736.0130823302377
2018,Finlandiya,Avustralya,0,0.0,0.0,15213.935991052154
2018,Finlandiya,Macaristan,8,8.0,0.0,1459.6470967157811
2018,Finlandiya,Slovenya,0,0.0,0.0,1711.6626318730403
2018,Finlandiya,İspanya,0,0.0,0.0,2947.9874796821273
2018,Finlandiya,Birleşik Krallık,0,0.0,0.0,1820.9053714052204
2018,Finlandiya,Portekiz,0,0.0,0.0,3360.031434249754
2018,Fransa,İsrail,24,12.0,12.0,3331.5899094844312
2018,Fransa,Kıbrıs,3,3.0,0.0,2949.6278749525313
2018,Fransa,Avusturya,7,0.0,7.0,1033.3346223073381
2018,Fransa,Almanya,8,0.0,8.0,877.0899531760446
2018,Fransa,İtalya,10,10.0,0.0,1106.0791306309816
2018,Fransa,Çek Cumhuriyeti,4,0.0,4.0,883.0784446762982
2018,Fransa,İsveç,5,0.0,5.0,1543.4414163235358
2018,Fransa,Estonya,7,7.0,0.0,1858.3429259391144
2018,Fransa,Danimarka,2,2.0,0.0,1026.8707774503553
2018,Fransa,Moldova,6,6.0,0.0,1975.4810932862283
2018,Fransa,Arnavutluk,0,0.0,0.0,1601.0603970575762
2018,Fransa,Litvanya,0,0.0,0.0,1695.9108826940023
2018,Fransa,Bulgaristan,0,0.0,0.0,1757.2343667899052
2018,Fransa,Norveç,0,0.0,0.0,1341.239838205445
2018,Fransa,İrlanda,1,0.0,1.0,780.5030633798876
2018,Fransa,Ukrayna,4,4.0,0.0,2023.294180998129
2018,Fransa,Hollanda,6,0.0,6.0,429.69974559559745
2018,Fransa,Sırbistan,1,1.0,0.0,1445.4377301560178
2018,Fransa,Avustralya,10,0.0,10.0,16919.639692284185
2018,Fransa,Macaristan,0,0.0,0.0,1244.1121577057363
2018,Fransa,Slovenya,2,0.0,2.0,964.4691739469662
2018,Fransa,İspanya,5,5.0,0.0,1052.6853743549439
2018,Fransa,Birleşik Krallık,3,0.0,3.0,343.47406573887247
2018,Fransa,Finlandiya,0,0.0,0.0,1908.3705635592291
2018,Fransa,Portekiz,8,8.0,0.0,1452.8387986659998
2018,Gürcistan,İsrail,15,12.0,3.0,1393.9686833838723
2018,Gürcistan,Kıbrıs,10,10.0,0.0,1231.6362571600764
2018,Gürcistan,Avusturya,9,1.0,8.0,2333.938310380431
2018,Gürcistan,Almanya,7,0.0,7.0,2632.906642578983
2018,Gürcistan,İtalya,5,5.0,0.0,2660.2810084817534
2018,Gürcistan,Çek Cumhuriyeti,0,0.0,0.0,2504.3407597809805
2018,Gürcistan,İsveç,12,0.0,12.0,2685.3063849148457
2018,Gürcistan,Estonya,16,6.0,10.0,2405.2472349922814
2018,Gürcistan,Danimarka,3,2.0,1.0,2789.6394831150715
2018,Gürcistan,Moldova,3,3.0,0.0,1392.880765783853
2018,Gürcistan,Arnavutluk,4,0.0,4.0,2071.8412621770526
2018,Gürcistan,Litvanya,9,7.0,2.0,2028.9475551660246
2018,Gürcistan,Fransa,4,4.0,0.0,3366.880427617382
2018,Gürcistan,Bulgaristan,6,0.0,6.0,1766.870072758609
2018,Gürcistan,Norveç,0,0.0,0.0,3073.1082550536794
2018,Gürcistan,İrlanda,0,0.0,0.0,3948.5576480466098
2018,Gürcistan,Ukrayna,8,8.0,0.0,1462.994364395822
2018,Gürcistan,Hollanda,5,0.0,5.0,3196.9876773794135
2018,Gürcistan,Sırbistan,0,0.0,0.0,1992.7358802257907
2018,Gürcistan,Avustralya,0,0.0,0.0,13606.157489152678
2018,Gürcistan,Macaristan,0,0.0,0.0,2125.912136654402
2018,Gürcistan,Slovenya,0,0.0,0.0,2458.3740500456784
2018,Gürcistan,İspanya,0,0.0,0.0,4012.9301601869015
2018,Gürcistan,Birleşik Krallık,0,0.0,0.0,3536.7160054681335
2018,Gürcistan,Finlandiya,0,0.0,0.0,2457.2099337763466
2018,Gürcistan,Portekiz,0,0.0,0.0,4514.901429719269
2018,Almanya,İsrail,11,10.0,1.0,2900.5787537670244
2018,Almanya,Kıbrıs,9,6.0,3.0,2489.4880241818814
2018,Almanya,Avusturya,15,5.0,10.0,523.3943469636869
2018,Almanya,İtalya,12,12.0,0.0,1182.8200874108213
2018,Almanya,Çek Cumhuriyeti,8,8.0,0.0,280.7767333359224
2018,Almanya,İsveç,12,0.0,12.0,810.7215835619496
2018,Almanya,Estonya,2,0.0,2.0,1041.6074389257474
2018,Almanya,Danimarka,3,3.0,0.0,355.51192912991974
2018,Almanya,Moldova,0,0.0,0.0,1264.537503873154
2018,Almanya,Arnavutluk,0,0.0,0.0,1335.0725925945537
2018,Almanya,Litvanya,8,4.0,4.0,818.9485287709764
2018,Almanya,Fransa,0,0.0,0.0,877.0899531760446
2018,Almanya,Bulgaristan,0,0.0,0.0,1318.4623385080392
2018,Almanya,Norveç,0,0.0,0.0,837.7350584592342
2018,Almanya,İrlanda,15,7.0,8.0,1316.640024914727
2018,Almanya,Ukrayna,0,0.0,0.0,1204.5628895395816
2018,Almanya,Hollanda,5,0.0,5.0,576.002886990363
2018,Almanya,Sırbistan,0,0.0,0.0,1002.3972556545572
2018,Almanya,Avustralya,7,0.0,7.0,16066.722283141431
2018,Almanya,Macaristan,2,2.0,0.0,688.0388697709806
2018,Almanya,Slovenya,0,0.0,0.0,722.7920356780841
2018,Almanya,İspanya,6,0.0,6.0,1868.4052348207445
2018,Almanya,Birleşik Krallık,1,1.0,0.0,931.318778737352
2018,Almanya,Finlandiya,0,0.0,0.0,1105.567170582099
2018,Almanya,Portekiz,0,0.0,0.0,2311.500300284044
2018,Yunanistan,İsrail,10,6.0,4.0,1252.9825098662402
2018,Yunanistan,Kıbrıs,24,12.0,12.0,914.3940326266465
2018,Yunanistan,Avusturya,0,0.0,0.0,1283.5193018884884
2018,Yunanistan,Almanya,2,2.0,0.0,1803.5294547305612
2018,Yunanistan,İtalya,9,8.0,1.0,1050.8641898539706
2018,Yunanistan,Çek Cumhuriyeti,7,7.0,0.0,1534.0999955498312
2018,Yunanistan,İsveç,8,0.0,8.0,2408.081916448883
2018,Yunanistan,Estonya,7,4.0,3.0,2387.348758827558
2018,Yunanistan,Danimarka,0,0.0,0.0,2137.237204258878
2018,Yunanistan,Moldova,11,1.0,10.0,1088.005597107162
2018,Yunanistan,Arnavutluk,17,10.0,7.0,500.6877638248327
2018,Yunanistan,Litvanya,0,0.0,0.0,1861.7574188295341
2018,Yunanistan,Fransa,5,0.0,5.0,2096.609748642384
2018,Yunanistan,Bulgaristan,5,5.0,0.0,525.9871089982005
2018,Yunanistan,Norveç,3,3.0,0.0,2605.3495352133896
2018,Yunanistan,İrlanda,0,0.0,0.0,2855.3327330627394
2018,Yunanistan,Ukrayna,0,0.0,0.0,1486.9009788925177
2018,Yunanistan,Hollanda,0,0.0,0.0,2163.9401431410047
2018,Yunanistan,Sırbistan,2,0.0,2.0,804.9760548925385
2018,Yunanistan,Avustralya,0,0.0,0.0,15204.078241724063
2018,Yunanistan,Macaristan,6,0.0,6.0,1125.1845818780655
2018,Yunanistan,Slovenya,0,0.0,0.0,1176.20431150057
2018,Yunanistan,İspanya,0,0.0,0.0,2369.5552597746237
2018,Yunanistan,Birleşik Krallık,0,0.0,0.0,2392.3621771966787
2018,Yunanistan,Finlandiya,0,0.0,0.0,2468.8898438996557
2018,Yunanistan,Portekiz,0,0.0,0.0,2851.215482607482
2018,Macaristan,İsrail,16,10.0,6.0,2220.971537677073
2018,Macaristan,Kıbrıs,7,7.0,0.0,1813.1667985524489
2018,Macaristan,Avusturya,11,3.0,8.0,214.27466682117057
2018,Macaristan,Almanya,1,1.0,0.0,688.0388697709806
2018,Macaristan,İtalya,6,6.0,0.0,808.6735124811948
2018,Macaristan,Çek Cumhuriyeti,8,8.0,0.0,442.41571550126304
2018,Macaristan,İsveç,1,0.0,1.0,1316.9698090381148
2018,Macaristan,Estonya,0,0.0,0.0,1379.168551234182
2018,Macaristan,Danimarka,24,12.0,12.0,1012.4316643768863
2018,Macaristan,Moldova,2,2.0,0.0,742.6372089022994
2018,Macaristan,Arnavutluk,10,0.0,10.0,688.8536414453318
2018,Macaristan,Litvanya,5,0.0,5.0,909.7056983400411
2018,Macaristan,Fransa,0,0.0,0.0,1244.1121577057363
2018,Macaristan,Bulgaristan,0,0.0,0.0,630.4235025689861
2018,Macaristan,Norveç,7,5.0,2.0,1481.198167840026
2018,Macaristan,İrlanda,3,0.0,3.0,1894.5344298375292
2018,Macaristan,Ukrayna,0,0.0,0.0,898.640531736284
2018,Macaristan,Hollanda,8,4.0,4.0,1145.052845496756
2018,Macaristan,Sırbistan,0,0.0,0.0,320.30410555082534
2018,Macaristan,Avustralya,7,0.0,7.0,15717.637849841867
2018,Macaristan,Slovenya,0,0.0,0.0,380.2159300319306
2018,Macaristan,İspanya,0,0.0,0.0,1973.727276711052
2018,Macaristan,Birleşik Krallık,0,0.0,0.0,1449.326055077109
2018,Macaristan,Finlandiya,0,0.0,0.0,1459.6470967157811
2018,Macaristan,Portekiz,0,0.0,0.0,2468.93017014965
2018,İzlanda,İsrail,15,7.0,8.0,5281.0004873933
2018,İzlanda,Kıbrıs,3,1.0,2.0,4868.650093735903
2018,İzlanda,Avusturya,17,5.0,12.0,2882.1000684058968
2018,İzlanda,Almanya,14,8.0,6.0,2381.617427582829
2018,İzlanda,İtalya,0,0.0,0.0,3296.056210584069
2018,İzlanda,Çek Cumhuriyeti,11,10.0,1.0,2632.194862940534
2018,İzlanda,İsveç,7,2.0,5.0,2128.7431308926693
2018,İzlanda,Estonya,7,0.0,7.0,2444.0231164168445
2018,İzlanda,Danimarka,12,12.0,0.0,2100.4110785219154
2018,İzlanda,Moldova,0,0.0,0.0,3574.4874526589906
2018,İzlanda,Arnavutluk,10,0.0,10.0,3664.668826624103
2018,İzlanda,Litvanya,0,0.0,0.0,2785.473171762764
2018,İzlanda,Fransa,9,6.0,3.0,2226.9256151220147
2018,İzlanda,Bulgaristan,0,0.0,0.0,3696.035220598306
2018,İzlanda,Norveç,4,4.0,0.0,1741.1895787372437
2018,İzlanda,İrlanda,4,0.0,4.0,1489.1596147540265
2018,İzlanda,Ukrayna,0,0.0,0.0,3367.291341560699
2018,İzlanda,Hollanda,0,0.0,0.0,2011.6871405787474
2018,İzlanda,Sırbistan,0,0.0,0.0,3373.530265591413
2018,İzlanda,Avustralya,0,0.0,0.0,16749.046439257734
2018,İzlanda,Macaristan,0,0.0,0.0,3067.1331106229413
2018,İzlanda,Slovenya,0,0.0,0.0,2990.757871009681
2018,İzlanda,İspanya,0,0.0,0.0,2886.348975178954
2018,İzlanda,Birleşik Krallık,0,0.0,0.0,1883.5824211660379
2018,İzlanda,Finlandiya,3,3.0,0.0,2410.8020428010536
2018,İzlanda,Portekiz,0,0.0,0.0,2946.5181442170124
2018,İrlanda,İsrail,13,6.0,7.0,4071.005352147299
2018,İrlanda,Kıbrıs,17,5.0,12.0,3677.3471456235984
2018,İrlanda,Avusturya,5,0.0,5.0,1681.9842398055919
2018,İrlanda,Almanya,16,8.0,8.0,1316.640024914727
2018,İrlanda,İtalya,0,0.0,0.0,1886.1741490235743
2018,İrlanda,Çek Cumhuriyeti,7,7.0,0.0,1465.9784845217077
2018,İrlanda,İsveç,0,0.0,0.0,1628.3183001270695
2018,İrlanda,Estonya,7,4.0,3.0,2003.0992635631399
2018,İrlanda,Danimarka,2,2.0,0.0,1238.614770014609
2018,İrlanda,Moldova,1,1.0,0.0,2569.2014906965946
2018,İrlanda,Arnavutluk,2,0.0,2.0,2355.3649145860336
2018,İrlanda,Litvanya,12,12.0,0.0,2048.3653449746935
2018,İrlanda,Fransa,4,0.0,4.0,780.5030633798876
2018,İrlanda,Bulgaristan,10,0.0,10.0,2473.104150755307
2018,İrlanda,Norveç,0,0.0,0.0,1264.7356644608708
2018,İrlanda,Ukrayna,0,0.0,0.0,2515.5241046880014
2018,İrlanda,Hollanda,3,3.0,0.0,756.314119505974
2018,İrlanda,Sırbistan,0,0.0,0.0,2148.8584012045844
2018,İrlanda,Avustralya,0,0.0,0.0,17236.818336014883
2018,İrlanda,Macaristan,0,0.0,0.0,1894.5344298375292
2018,İrlanda,Slovenya,0,0.0,0.0,1690.618046249919
2018,İrlanda,İspanya,1,0.0,1.0,1450.607265140831
2018,İrlanda,Birleşik Krallık,10,10.0,0.0,463.0296351144619
2018,İrlanda,Finlandiya,0,0.0,0.0,2023.6305831358839
2018,İrlanda,Portekiz,6,0.0,6.0,1641.4519410203613
2018,İsrail,Kıbrıs,2,2.0,0.0,414.5272892462858
2018,İsrail,Avusturya,13,1.0,12.0,2418.9346542298367
2018,İsrail,Almanya,8,3.0,5.0,2900.5787537670244
2018,İsrail,İtalya,5,5.0,0.0,2303.52289325374
2018,İsrail,Çek Cumhuriyeti,12,12.0,0.0,2662.4932170364095
2018,İsrail,İsveç,10,0.0,10.0,3319.222919453242
2018,İsrail,Estonya,8,8.0,0.0,3172.9979958587587
2018,İsrail,Danimarka,6,4.0,2.0,3189.4011457734427
2018,İsrail,Moldova,10,10.0,0.0,1777.9633785499684
2018,İsrail,Arnavutluk,0,0.0,0.0,1733.2341588434483
2018,İsrail,Litvanya,0,0.0,0.0,2665.5990050231717
2018,İsrail,Fransa,6,6.0,0.0,3331.5899094844312
2018,İsrail,Bulgaristan,1,0.0,1.0,1604.1932534020032
2018,İsrail,Norveç,0,0.0,0.0,3611.377694671214
2018,İsrail,İrlanda,0,0.0,0.0,4071.005352147299
2018,İsrail,Ukrayna,7,7.0,0.0,2111.9343231614966
2018,İsrail,Hollanda,0,0.0,0.0,3347.2560899934806
2018,İsrail,Sırbistan,0,0.0,0.0,1931.4692331406427
2018,İsrail,Avustralya,7,0.0,7.0,13992.134926609453
2018,İsrail,Macaristan,3,0.0,3.0,2220.971537677073
2018,İsrail,Slovenya,4,0.0,4.0,2380.7949738365533
2018,İsrail,İspanya,0,0.0,0.0,3594.7799782996212
2018,İsrail,Birleşik Krallık,8,0.0,8.0,3609.568868077548
2018,İsrail,Finlandiya,6,0.0,6.0,3246.609574742888
2018,İsrail,Portekiz,0,0.0,0.0,4060.242677805648
2018,İtalya,İsrail,9,7.0,2.0,2303.52289325374
2018,İtalya,Kıbrıs,8,5.0,3.0,1956.2330008167867
2018,İtalya,Avusturya,7,0.0,7.0,764.4068691640175
2018,İtalya,Almanya,13,3.0,10.0,1182.8200874108213
2018,İtalya,Çek Cumhuriyeti,0,0.0,0.0,921.7520784576543
2018,İtalya,İsveç,1,0.0,1.0,1975.8995950891472
2018,İtalya,Estonya,10,6.0,4.0,2124.9665143136876
2018,İtalya,Danimarka,12,4.0,8.0,1532.2744661224644
2018,İtalya,Moldova,10,10.0,0.0,1413.8621192629998
2018,İtalya,Arnavutluk,12,12.0,0.0,611.6281340742795
2018,İtalya,Litvanya,0,0.0,0.0,1701.9393498231714
2018,İtalya,Fransa,0,0.0,0.0,1106.0791306309816
2018,İtalya,Bulgaristan,0,0.0,0.0,893.6848130053831
2018,İtalya,Norveç,12,0.0,12.0,2006.2039672893773
2018,İtalya,İrlanda,5,0.0,5.0,1886.1741490235743
2018,İtalya,Ukrayna,8,8.0,0.0,1674.9696225630005
2018,İtalya,Hollanda,0,0.0,0.0,1296.7226891604314
2018,İtalya,Sırbistan,1,1.0,0.0,718.2765333023526
2018,İtalya,Avustralya,0,0.0,0.0,16216.012021228733
2018,İtalya,Macaristan,2,2.0,0.0,808.6735124811948
2018,İtalya,Slovenya,0,0.0,0.0,489.6866892624862
2018,İtalya,İspanya,0,0.0,0.0,1364.070826893501
2018,İtalya,Birleşik Krallık,6,0.0,6.0,1434.5186384893616
2018,İtalya,Finlandiya,0,0.0,0.0,2201.3492044088725
2018,İtalya,Portekiz,0,0.0,0.0,1862.5910830839007
2018,Letonya,İsrail,8,8.0,0.0,2926.2234359657496
2018,Letonya,Kıbrıs,1,1.0,0.0,2519.4958571076313
2018,Letonya,Avusturya,7,0.0,7.0,1102.0296107786755
2018,Letonya,Almanya,3,0.0,3.0,844.3002082607238
2018,Letonya,İtalya,6,6.0,0.0,1866.4227292866524
2018,Letonya,Çek Cumhuriyeti,4,4.0,0.0,994.2503872427217
2018,Letonya,İsveç,12,0.0,12.0,442.1216401017445
2018,Letonya,Estonya,18,10.0,8.0,279.40062021023346
2018,Letonya,Danimarka,5,5.0,0.0,724.6378577885721
2018,Letonya,Moldova,7,7.0,0.0,1151.4619010390813
2018,Letonya,Arnavutluk,0,0.0,0.0,1763.8106042246372
2018,Letonya,Litvanya,16,12.0,4.0,261.7031642155531
2018,Letonya,Fransa,10,0.0,10.0,1703.1049990456413
2018,Letonya,Bulgaristan,0,0.0,0.0,1585.5134628969456
2018,Letonya,Norveç,2,2.0,0.0,842.6378430610632
2018,Letonya,İrlanda,0,0.0,0.0,1953.5676605215826
2018,Letonya,Ukrayna,3,3.0,0.0,836.1046070843996
2018,Letonya,Hollanda,5,0.0,5.0,1330.704447118487
2018,Letonya,Sırbistan,0,0.0,0.0,1375.8023914391154
2018,Letonya,Avustralya,6,0.0,6.0,15311.307204813722
2018,Letonya,Macaristan,0,0.0,0.0,1105.3277180215127
2018,Letonya,Slovenya,1,0.0,1.0,1378.228660335538
2018,Letonya,İspanya,0,0.0,0.0,2712.6662766747077
2018,Letonya,Birleşik Krallık,2,0.0,2.0,1676.6598049907764
2018,Letonya,Finlandiya,0,0.0,0.0,361.2617369183143
2018,Letonya,Portekiz,0,0.0,0.0,3150.701802258639
2018,Litvanya,İsrail,7,1.0,6.0,2665.5990050231717
2018,Litvanya,Kıbrıs,7,6.0,1.0,2258.2571652537863
2018,Litvanya,Avusturya,15,3.0,12.0,947.4207633205976
2018,Litvanya,Almanya,7,2.0,5.0,818.9485287709764
2018,Litvanya,İtalya,7,7.0,0.0,1701.9393498231714
2018,Litvanya,Çek Cumhuriyeti,8,8.0,0.0,895.1131600710099
2018,Litvanya,İsveç,12,4.0,8.0,675.0800823196382
2018,Litvanya,Estonya,12,12.0,0.0,529.1423513167178
2018,Litvanya,Danimarka,10,10.0,0.0,813.1829680331438
2018,Litvanya,Moldova,0,0.0,0.0,889.8913931134074
2018,Litvanya,Arnavutluk,0,0.0,0.0,1538.9201802655111
2018,Litvanya,Fransa,15,5.0,10.0,1695.9108826940023
2018,Litvanya,Bulgaristan,0,0.0,0.0,1340.8274015552133
2018,Litvanya,Norveç,0,0.0,0.0,1044.7584862349054
2018,Litvanya,İrlanda,4,0.0,4.0,2048.3653449746935
2018,Litvanya,Ukrayna,0,0.0,0.0,589.3114538168633
2018,Litvanya,Hollanda,3,0.0,3.0,1366.3734739998542
2018,Litvanya,Sırbistan,0,0.0,0.0,1153.5584072661181
2018,Litvanya,Avustralya,0,0.0,0.0,15259.860642899046
2018,Litvanya,Macaristan,2,0.0,2.0,909.7056983400411
2018,Litvanya,Slovenya,0,0.0,0.0,1223.615338850908
2018,Litvanya,İspanya,0,0.0,0.0,2660.8077294520854
2018,Litvanya,Birleşik Krallık,0,0.0,0.0,1722.825914790663
2018,Litvanya,Finlandiya,0,0.0,0.0,609.6858207748684
2018,Litvanya,Portekiz,7,0.0,7.0,3119.6060494337485
2018,Malta,İsrail,14,8.0,6.0,1962.721535935678
2018,Malta,Kıbrıs,22,10.0,12.0,1704.9502917456584
2018,Malta,Avusturya,1,0.0,1.0,1377.2828665961958
2018,Malta,Almanya,4,4.0,0.0,1850.1188202117673
2018,Malta,İtalya,22,12.0,10.0,689.4106020082971
2018,Malta,Çek Cumhuriyeti,8,3.0,5.0,1576.7541492602816
2018,Malta,İsveç,7,0.0,7.0,2618.043034827562
2018,Malta,Estonya,0,0.0,0.0,2720.2782031884344
2018,Malta,Danimarka,2,2.0,0.0,2204.3586396987253
2018,Malta,Moldova,0,0.0,0.0,1714.0704066899668
2018,Malta,Arnavutluk,0,0.0,0.0,759.5255515633854
2018,Malta,Litvanya,5,5.0,0.0,2246.7802440043615
2018,Malta,Fransa,8,0.0,8.0,1748.6319121379618
2018,Malta,Bulgaristan,9,7.0,2.0,1069.5403633685264
2018,Malta,Norveç,4,0.0,4.0,2683.4448906197963
2018,Malta,İrlanda,0,0.0,0.0,2523.84852541653
2018,Malta,Ukrayna,0,0.0,0.0,2065.137076356461
2018,Malta,Hollanda,0,0.0,0.0,1981.3849559184575
2018,Malta,Sırbistan,0,0.0,0.0,1108.552104316388
2018,Malta,Avustralya,9,6.0,3.0,15948.895163916271
2018,Malta,Macaristan,0,0.0,0.0,1342.9504440369717
2018,Malta,Slovenya,0,0.0,0.0,1129.7404547087172
2018,Malta,İspanya,0,0.0,0.0,1665.9910929117702
2018,Malta,Birleşik Krallık,1,1.0,0.0,2088.525800487817
2018,Malta,Finlandiya,0,0.0,0.0,2800.110075921766
2018,Malta,Portekiz,0,0.0,0.0,2108.1089002690364
2018,Moldova,İsrail,22,12.0,10.0,1777.9633785499684
2018,Moldova,Kıbrıs,13,7.0,6.0,1368.8767798333752
2018,Moldova,Avusturya,3,0.0,3.0,944.6878603190003
2018,Moldova,Almanya,8,4.0,4.0,1264.537503873154
2018,Moldova,İtalya,8,8.0,0.0,1413.8621192629998
2018,Moldova,Çek Cumhuriyeti,6,6.0,0.0,1112.9734168365367
2018,Moldova,İsveç,0,0.0,0.0,1542.8159114753676
2018,Moldova,Estonya,13,1.0,12.0,1408.2993508254074
2018,Moldova,Danimarka,0,0.0,0.0,1479.99683781518
2018,Moldova,Arnavutluk,0,0.0,0.0,957.3909515978808
2018,Moldova,Litvanya,0,0.0,0.0,889.8913931134074
2018,Moldova,Fransa,0,0.0,0.0,1975.4810932862283
2018,Moldova,Bulgaristan,11,3.0,8.0,648.0357076239849
2018,Moldova,Norveç,7,5.0,2.0,1856.881198342188
2018,Moldova,İrlanda,0,0.0,0.0,2569.2014906965946
2018,Moldova,Ukrayna,15,10.0,5.0,401.3921835953801
2018,Moldova,Hollanda,1,0.0,1.0,1813.6743939890318
2018,Moldova,Sırbistan,0,0.0,0.0,695.5856286141579
2018,Moldova,Avustralya,7,0.0,7.0,14975.012466155371
2018,Moldova,Macaristan,2,2.0,0.0,742.6372089022994
2018,Moldova,Slovenya,0,0.0,0.0,1101.1725476121198
2018,Moldova,İspanya,0,0.0,0.0,2695.8505633332434
2018,Moldova,Birleşik Krallık,0,0.0,0.0,2147.156159974108
2018,Moldova,Finlandiya,0,0.0,0.0,1485.3676439579083
2018,Moldova,Portekiz,0,0.0,0.0,3195.4989579950575
2018,Karadağ,İsrail,1,1.0,0.0,1840.5216781461806
2018,Karadağ,Kıbrıs,6,5.0,1.0,1461.990979217861
2018,Karadağ,Avusturya,0,0.0,0.0,680.0815332523619
2018,Karadağ,Almanya,0,0.0,0.0,1203.2662896883965
2018,Karadağ,İtalya,12,8.0,4.0,560.1850962139777
2018,Karadağ,Çek Cumhuriyeti,0,0.0,0.0,926.3358195282715
2018,Karadağ,İsveç,2,2.0,0.0,1879.8618538193334
2018,Karadağ,Estonya,5,0.0,5.0,1927.4653021840713
2018,Karadağ,Danimarka,6,0.0,6.0,1549.0631167946915
2018,Karadağ,Moldova,8,0.0,8.0,911.9069584210924
2018,Karadağ,Arnavutluk,20,10.0,10.0,131.84439926310876
2018,Karadağ,Litvanya,0,0.0,0.0,1431.0544040957018
2018,Karadağ,Fransa,0,0.0,0.0,1491.096815734791
2018,Karadağ,Bulgaristan,4,4.0,0.0,333.69391362455104
2018,Karadağ,Norveç,7,0.0,7.0,2027.241287996509
2018,Karadağ,İrlanda,0,0.0,0.0,2237.7612612088355
2018,Karadağ,Ukrayna,7,7.0,0.0,1237.3753303462436
2018,Karadağ,Hollanda,3,0.0,3.0,1539.6337896323382
2018,Karadağ,Sırbistan,24,12.0,12.0,278.3066540291145
2018,Karadağ,Avustralya,0,0.0,0.0,15666.41969848797
2018,Karadağ,Macaristan,3,3.0,0.0,562.9117541360415
2018,Karadağ,Slovenya,6,6.0,0.0,552.2136627958927
2018,Karadağ,İspanya,0,0.0,0.0,1921.3645851276694
2018,Karadağ,Birleşik Krallık,2,0.0,2.0,1774.8777585801597
2018,Karadağ,Finlandiya,0,0.0,0.0,2008.8502464903584
